property_type,n_rooms,dist_centre_km,outdoor_space,near_underground,intercept,beta_house,beta_room,beta_dist,beta_garden,beta_terrace,beta_balcony,beta_under,premium,monthly_rent_gbp,listing_type
House,5,0.5771306646551917,Garden,0,7.47028391024608,0.21429073308068658,0.17846497823424562,-0.07968814460775743,0.16666537939026743,0.11360526137663403,0.046897063271291485,0.109079063957171,0.0,7265.500751780538,Owner
House,3,1.4286852989288443,Terrace,0,7.483011068111916,0.2151641047749988,0.1474489375280836,-0.053773607602989444,0.12243940465541717,0.07053117897235962,0.012828418924200731,0.07737172449941927,0.0,2454.436541482422,Owner
Flat,3,1.9058820690720644,Nothing,1,7.502989540952629,0.2318062972249664,0.08207400672839839,-0.048328252631339164,0.13747899559184745,0.10176952664768793,0.11287530505427477,0.09807584960221023,0.0,2290.7577761239286,Owner
Flat,8,8.272864815043215,Nothing,0,7.484895730376514,0.2827898011673323,0.17549798778753875,-0.017174254445871548,0.14114730257286282,0.11340617502408094,0.09783327175247591,0.10986287230910442,0.0,5356.131382554173,Owner
Flat,6,10.416792028767937,Garden,0,7.453480097068016,0.21177247901536303,0.12271515105552731,-0.10077393889144459,0.17927450158034125,0.08972352397426706,0.07036840963286699,0.1096407164635082,0.0,1660.9883757763907,Owner
Flat,3,1.8010223803736893,Terrace,0,7.502056889244181,0.18473109122877504,0.13022264798047983,-0.0041134904161815936,0.1775536333182724,0.10511391312989714,0.025627929531877404,0.11265762262705854,0.0,2830.6881169975727,Owner
Flat,1,9.78428346581652,Garden,1,7.468130888588217,0.1992327706342402,0.11668668341416352,-0.05474023695736969,0.11262847870660847,0.07111802304146164,0.0485291197748589,0.1484113380717594,0.0,1601.2087876216474,Owner
Flat,3,9.732634503980556,Garden,0,7.514207772919056,0.14692772285332648,0.13755408166494826,-0.0628064320984226,0.15164802332999547,0.09380166160911861,0.04518919756865508,0.1136060290454194,0.0,1914.7584820974646,Owner
House,4,7.233427746598924,Nothing,0,7.472417272972986,0.17915860606732825,0.1716157370176971,-0.08036313125780503,0.12871260435752482,0.11830648508767669,0.059925539138467335,0.09267530094128054,0.0,1936.878044166978,Owner
Flat,3,0.7931918373443041,Nothing,0,7.546498032150526,0.1877215268566069,0.15118630058892293,-0.09964570015597307,0.11224485267973996,0.10470918882905303,0.09353004314394009,0.1289226150486507,0.0,2530.025275309415,Owner
Flat,5,5.861124828976646,Nothing,0,7.476502401229913,0.18427734806196225,0.12323467687378396,-0.025304882481142568,0.1434894884872689,0.08240406191308194,0.0763825112341221,0.13568411466773922,0.0,2351.475059679475,Owner
Flat,4,14.504298636628972,Garden,1,7.49033815451383,0.20457064616101167,0.19227585662116625,-0.047800460984347884,0.1407455163463254,0.1067264921287238,0.017678717690457257,0.06317176554589024,0.0,2002.6069834141324,Owner
Flat,3,5.737024804786159,Nothing,0,7.52440551652109,0.175327402028534,0.19270913611559665,-0.08869882699223161,0.22280149459036566,0.12143829371909855,0.09129489350058614,0.11792200209549575,0.0,2245.222388276327,Owner
House,7,2.0144684534963284,Terrace,1,7.463074070506981,0.23363092001973415,0.19054598998627473,-0.08885236316190848,0.16298879476082087,0.038501761642675665,0.05939396420039466,0.12103518226932695,0.0,7549.8996715665935,Owner
House,1,3.47153243578947,Balcony,0,7.506823798038124,0.20000621194754592,0.12783007253201897,-0.06007354097870385,0.10867147497737288,0.13477222194867694,0.0706119738757675,0.09107309489920025,0.0,2262.018313350943,Owner
Flat,2,5.18840976818378,Terrace,0,7.539214282628473,0.19972099036584157,0.146921693908282,7.064575868178519e-05,0.13305677987487172,0.08991235783956784,0.09399622577835809,0.1412712043993486,0.0,2481.719629611811,Owner
Flat,5,3.5725733270672215,Garden,0,7.451775502963163,0.19016315850461246,0.2551760563311002,-0.05778774054090815,0.18064149886288194,0.11276469799720691,0.016652592514593466,0.09549833238902421,0.0,5574.7819164645225,Owner
Flat,3,0.6388994881696098,Nothing,0,7.505539015755969,0.20465572051576938,0.173559515748685,-0.09509428859354319,0.21265328318609775,0.13591740770935684,0.04892523263880612,0.10376729360414627,0.0,2526.7450776149926,Owner
Flat,3,1.8702976676938576,Terrace,0,7.507796483827453,0.22475294794002906,0.0626223122383432,-0.05737229192257833,0.10242050063286125,0.05884978908308603,0.034056363459223554,0.09480784527148392,0.0,2389.3604740638757,Owner
Flat,4,8.107452027894016,Garden,0,7.523454686153319,0.173986093528673,0.0888876535841065,-0.05818170709243012,0.09360226844582864,0.07871676992717361,0.0029642172390363306,0.10046737142744404,0.0,1550.0268194733117,Owner
Flat,4,9.881467017064018,Garden,0,7.462891478673658,0.18025650532774232,0.14775385644196626,-0.13090659928824716,0.20612895526115346,0.09134353912372886,0.0604012993281476,0.06711174739314396,0.0,951.8616938297374,Owner
Flat,2,0.7384415541095352,Garden,0,7.460386301607472,0.19088821913670007,0.20118514107281205,-0.05162884599553437,0.16168842532112712,0.07648739436626716,0.12534669654753272,0.056798473522171176,0.0,4520.681826175216,Owner
Flat,3,15.22322122757454,Garden,0,7.515658246968507,0.15962387229580355,0.15241690216331924,-0.05692803590626034,0.123951218043709,0.15204809727510427,-0.005202332335172581,0.14783515189674917,0.0,1336.78553547529,Owner
Flat,2,1.993609110129775,Terrace,1,7.508909540196996,0.17542226420835508,0.14986846253464095,-0.029113809055597455,0.16603887258367306,0.07429683718519622,0.04903158166851589,0.07459115955045018,0.0,3071.733658167653,Owner
House,4,5.428190178299471,Nothing,0,7.507514785510376,0.18571337379366024,0.10331560601716572,0.00546868284836035,0.07092756782949367,0.08333359661539401,0.06921628805224321,0.07025822951631079,0.0,3440.167083281598,Owner
Flat,3,6.9681086231326255,Garden,0,7.510393446284909,0.22623167542138184,0.1612871028771305,-0.016203049113567285,0.15010126519791483,0.10613167094808931,0.05369234604968544,0.03539829659188856,0.0,3007.762574385256,Owner
Flat,6,8.355136855348373,Garden,0,7.479599258352645,0.20787683987005776,0.1810021281021076,-0.058066660716644916,0.15983463518529256,0.06393551421771734,0.04660615842452779,0.08083114756931495,0.0,3820.478155325127,Owner
Flat,3,14.570733988268428,Terrace,1,7.50696761091483,0.20580769734102633,0.14180003480512302,-0.08319577726225011,0.17772810418613488,0.08812957864731209,0.011023509096625278,0.06030730619777506,0.0,951.8512425812686,Owner
House,4,1.8765194369952112,Nothing,1,7.508792174198961,0.22552693886503916,0.17403692213335278,0.027200794097495803,0.11958312143122386,0.10952359783750526,0.05698360228820491,0.14926045480409106,0.0,5963.203957238409,Owner
Flat,4,9.77750589072291,Balcony,0,7.4785694574592085,0.1958788463480181,0.22933253944476456,-0.048223446979565356,0.15257061484210077,0.09001418786852466,0.02729708068952221,0.13029451268027903,0.0,3005.4551331964813,Owner
Flat,2,0.7060145951758322,Balcony,1,7.555973235334343,0.2117139454978667,0.12307099294292893,-0.04958212124261162,0.12223726121821238,0.09719839423300156,-0.01569765114935659,0.07935548964466829,0.0,2388.6277716849804,Owner
House,4,6.104592989313401,Terrace,0,7.514214987627353,0.19690334741202511,0.1514334869142657,-0.0507237526133001,0.15766151267022951,0.08412003662654888,0.08583776661541193,0.16757307416032927,0.0,3710.4807358815874,Owner
Flat,4,6.773546890363093,Garden,0,7.46426089508392,0.20796087048198886,0.13336064076099205,-0.044057457176964354,0.12313961032910928,0.054565890724577,0.07875157459526128,0.12945296460974784,0.0,2505.020202394215,Owner
Flat,1,5.661723016105115,Garden,1,7.519696608259015,0.18251724027165256,0.17643558787972585,-0.05433081235771828,0.1377569748251934,0.10964779634017716,0.051549829305532396,0.09025505849474133,0.0,1779.5673327197812,Owner
Flat,4,1.4538657989522825,Nothing,1,7.47075954989318,0.12683548525170713,0.155059189811391,-0.0672098602064071,0.12012553815629312,0.15264799214941727,0.05687224064617108,0.02501782855379281,0.0,3089.3367683510337,Owner
Flat,5,10.3195399526277,Nothing,0,7.523612538112274,0.19597162513441088,0.1594070201181999,-0.06640576823721177,0.1695340872547097,0.10055204892350315,0.08222954038146685,0.16872827717772226,0.0,2404.069651309803,Owner
Flat,5,0.924775888878609,Terrace,1,7.534757867370222,0.24268244408299822,0.17717746616673363,-0.050982598106479954,0.17575353349969997,0.1067579235174265,0.05673018970334248,0.05831282599709213,0.0,6034.041388668073,Owner
Flat,3,0.2756336447784561,Nothing,0,7.475379530449449,0.22778646206724779,0.1430019463820567,-0.06630274313401295,0.14296138290127758,0.12078168265350579,0.07712052664283943,0.050638037591293254,0.0,2795.3388646858853,Owner
Flat,4,6.319764045182417,Nothing,1,7.52890128387733,0.22896192453773512,0.20319051096159063,-0.07138537348031493,0.15114713984880085,0.06192008510359903,0.041075533973784495,0.13067711296028922,0.0,3120.5758167442864,Owner
House,2,3.226317757110416,Garden,0,7.5123834278080945,0.23708392165418654,0.15205021970686308,-0.0468070931692431,0.10654225756099367,0.15107543974388818,0.08935951215721841,0.1731925721901782,0.0,2824.2244463777643,Owner
Flat,2,9.455623958741025,Balcony,0,7.524661804799835,0.20265972772884314,0.11543102886890232,-0.05764931652262566,0.1410097005597964,0.10606986389268407,0.05962357177798052,0.14152818455531554,0.0,1554.686867319392,Owner
Flat,2,2.4176506345891866,Garden,0,7.556903789479619,0.2059194712221679,0.16491745811809327,-0.004880210342519349,0.14849386148874766,0.14895570697267327,0.05582155830817622,0.1169172736015708,0.0,3138.276680516344,Owner
Flat,1,0.9212886809469957,Garden,0,7.4926383565199135,0.1814704431369695,0.17649457996092027,-0.12952909425179038,0.22862379273089922,0.07800901013428033,0.011898167338639042,0.11784263024995859,0.0,2094.700090011788,Owner
Flat,2,9.052943941290195,Nothing,0,7.477387915069276,0.19051781431918852,0.1363062475604476,-0.017254794442326152,0.11664098922677509,0.15454185767673473,0.05860867562905127,0.12560246676340925,0.0,1960.711456448882,Owner
Flat,5,3.980437931239487,Nothing,0,7.473314567111235,0.21847313449313427,0.18759053399860248,-0.012617444225071134,0.1939253171625731,0.1232546648210435,0.025041352475166468,0.12276785769360296,0.0,4579.147413638126,Owner
Flat,3,1.0486433748166777,Nothing,0,7.475525691451037,0.2361165331150645,0.20018515396413664,-0.11220170697224449,0.17990576320397422,0.11659120257557076,0.030851518204145178,0.10843574271908128,0.0,3316.2211577466605,Owner
Flat,7,6.371690202989127,Nothing,0,7.497686948717577,0.19581661172957002,0.13227193612181276,-0.06028062782241046,0.1584190921347041,0.10702073363059444,0.025538731150516372,0.10312603311855628,0.0,3310.9458868832326,Owner
Flat,4,3.5781260303149063,Garden,0,7.510234559244499,0.18649432205445765,0.25237649825165387,-0.06114322597987375,0.202758614525854,0.09254414145776653,0.01801295204302325,0.09812220616301433,0.0,4633.252014572206,Owner
Flat,3,4.635658697094391,Garden,0,7.5083007239799,0.20001583876569792,0.11196311387638533,-0.09222535084153463,0.1611631641782059,0.1360159497542162,0.11374314209050884,0.07738106233399972,0.0,1944.3496031439192,Owner
Flat,4,3.089255569982458,Nothing,0,7.524815497471081,0.21803620246787345,0.12281211486959578,-0.07333450062772626,0.16167477587003787,0.10421079609544141,0.08994017185965208,0.09157974769399678,0.0,2401.8263064828775,Owner
Flat,4,8.82195659983044,Terrace,1,7.500390056756337,0.15668435551599375,0.1200464659677359,-0.08331727536397487,0.14840638040947363,0.04098790889238544,0.10761102506432783,0.04921129557413844,0.0,1238.1763852086988,Owner
Flat,4,8.846939419221181,Nothing,1,7.543606022314719,0.13111457140588287,0.19653215800872562,0.0025681133027086744,0.1867070664725588,0.06648440614878993,0.013313149413333086,0.0970498111961575,0.0,4750.408838615149,Owner
House,4,6.1788453136855495,Nothing,1,7.492060295002862,0.18348389451525252,0.16107045623924274,-0.02192964820557617,0.1828940770143265,0.09442462743421759,0.05213761249732678,0.07034226678547248,0.0,3241.684537751197,Owner
Flat,3,0.5569006383157988,Nothing,0,7.581605074997689,0.16337862722257526,0.11429874783041297,-0.01185334715017524,0.13122968137511362,0.10929996949496666,0.011194771243877133,0.06689232048352688,0.0,2999.15906325953,Owner
Flat,3,9.127218178311617,Nothing,1,7.51877002043295,0.18475579407058068,0.1461870420067645,-0.02834983807870295,0.11042258416203697,0.09830234533300312,0.029129153684088083,0.10539682453460436,0.0,2292.10152729912,Owner
Flat,2,5.558684917512196,Garden,0,7.474285273307512,0.19556659043547586,0.15786417464964048,-0.08387155313651687,0.14391058087813027,0.1365691236938099,0.02245619049750276,0.141760068590338,0.0,1861.945137819485,Owner
House,2,5.9705111622159865,Nothing,0,7.467873225058167,0.18640254772930961,0.09629424963056701,-0.06573560798839322,0.1259988430680706,0.041466944078841265,0.08718752019324685,0.1275494981800694,0.0,1447.7781153478436,Owner
House,4,2.2547934281565505,Nothing,0,7.514474172457295,0.24357402603412237,0.19342374779346982,-0.03531876316316246,0.14809426276153934,0.10430763809515481,0.03811310965694721,0.052884981891304694,0.0,4875.772378315918,Owner
Flat,5,10.571388939487411,Garden,1,7.4932961164402245,0.20980234293806962,0.17803418111680988,-0.08666383426675836,0.18712314404052416,0.045460623238385366,0.08205138001082049,0.07031115590288989,0.0,2204.6151766548655,Owner
Flat,5,6.461681843451471,Nothing,0,7.521420014822763,0.20901423078832487,0.1503140444256567,-0.02861004709482836,0.1362809503473963,0.12279136886452506,0.06812362668765554,0.1282231356396465,0.0,2824.262663947026,Owner
House,7,0.5972434847280181,Balcony,0,7.514197128737206,0.21866621432130207,0.23165834227470428,-0.05720976194474405,0.14871529856065274,0.09716623856673992,0.11910916256314368,0.07052537819385071,0.0,13603.625153938425,Owner
Flat,1,2.619368862448958,Nothing,0,7.4978151326202935,0.16583500646657695,0.14460904051905527,-0.06124462422648793,0.15174068204425184,0.11258829916072355,0.005616673305808284,0.09326100550008927,0.0,2118.8256298083134,Owner
Flat,2,10.874494587831098,Garden,1,7.474596188457948,0.23117335362260807,0.25346814587673694,-0.02867120095389526,0.17545292646615854,0.07408351118230702,0.08777699719360396,0.11650156297073656,0.0,2920.6981383451316,Owner
Flat,6,0.24173399626215963,Terrace,0,7.454554583259424,0.19772707140393622,0.1622769657322423,-0.03667210065541881,0.08259331998046184,0.13838394794973252,0.08439322611202182,0.07094966635409095,0.0,5341.005196756889,Owner
Flat,6,16.274668279520355,Garden,0,7.486604551437989,0.2201144185172364,0.15941431586800725,-0.0608289849745724,0.13179899115704108,0.13125173992176553,0.020798634859188966,0.1031612651843788,0.0,2029.9506091031596,Owner
House,3,5.684103637505,Nothing,0,7.525691963829704,0.16784428300879534,0.1169132381378246,-0.015220105899072564,0.15633851076838418,0.11750632909035663,0.0802140000941948,0.059979235152453875,0.0,2584.34988009685,Owner
House,2,4.989890319927591,Garden,0,7.5064228123239065,0.1533872370195181,0.1932993433058433,-0.08243189982799692,0.18600236869280584,0.09611448259409679,0.06008434889078687,0.0819589706814636,0.0,2225.668145612113,Owner
Flat,1,1.5773857161300109,Garden,0,7.4626278366386405,0.22453668974075086,0.14529966203521694,-0.03152193179167209,0.13524292657481385,0.11739571855885397,0.04317571220139777,0.10959345802427611,0.0,2462.771960429795,Owner
Flat,3,1.430362101447174,Terrace,0,7.5051954277755355,0.2112922857829255,0.11623283928968234,-0.03220696226094849,0.09370341881874378,0.07879322296037954,0.025281935390840015,0.05221018799404993,0.0,3165.7904895416827,Owner
Flat,4,14.241582784253396,Nothing,1,7.511559521391865,0.17293845336927471,0.039590560829396465,-0.05928639317941971,0.16859134337898407,0.12566666977062135,0.028426716456524427,0.11321424213881198,0.0,1002.7624161061343,Owner
Flat,2,1.7710503086784237,Garden,0,7.473484276913966,0.17391010756175918,0.1538183478346179,-0.04021600933273646,0.1309391283352311,0.14948442682971763,0.11149436287357778,0.09941086603219956,0.0,2727.826558162256,Owner
House,4,7.46951582740636,Garden,0,7.504611753178366,0.2337630435324431,0.15169073802295674,-0.08753340729155909,0.11431000022728915,0.13211831679937558,0.05002048456872448,0.11657469863251443,0.0,2567.3202990527925,Owner
House,2,2.4971358204079723,Nothing,0,7.50174626155338,0.16431764321398018,0.16732537992561447,-0.022279189423792974,0.13126963830860328,0.07811192590577773,0.07346390004594378,0.10671742402193984,0.0,3150.8878835267024,Owner
House,3,0.7497795306042176,Terrace,0,7.465710891065081,0.24928018859767892,0.19549429275526448,-0.055547064093289675,0.1444642392703245,0.11084251951819309,0.02627301854997341,0.14092421289921533,0.0,4889.153337424353,Owner
Flat,2,0.053865599617956866,Nothing,0,7.5107336208104485,0.17298137796056395,0.09479919589216083,-0.06568169061557119,0.1318576600638536,0.06120575368724057,0.02660441161335084,0.10375673507943722,0.0,2375.2325046852698,Owner
Flat,4,3.929134821623789,Garden,0,7.516823535791047,0.2191517577682515,0.16865232339601943,-0.018529723224893324,0.08383301828702792,0.11717170933527027,0.08245954427749827,0.08711783376624242,0.0,3599.335266155948,Owner
