property_type,n_rooms,dist_centre_km,outdoor_space,near_underground,intercept,beta_prop,beta_room,beta_dist,beta_outdoor,beta_under,premium,monthly_rent_gbp,listing_type
Flat,4,3.5109691322508203,Terrace,0,7.5,0.0,0.15,-0.05,0.1,0.0,0.15,3459.719160828563,Agent
Flat,5,1.5112669074681186,Garden,1,7.5,0.0,0.15,-0.05,0.15,0.1,0.15,5451.938645051707,Agent
Flat,2,0.04564286944328279,Garden,0,7.5,0.0,0.15,-0.05,0.15,0.0,0.15,3335.2077313096047,Agent
House,4,5.224848544077591,Terrace,0,7.5,0.2,0.15,-0.05,0.1,0.0,0.15,3782.835919709064,Agent
Flat,4,3.577923359336209,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,3031.0236572443423,Agent
Flat,1,2.9486029991851916,Terrace,0,7.5,0.0,0.15,-0.05,0.1,0.0,0.15,2340.445733427476,Agent
Flat,3,17.05147034953414,Nothing,1,7.5,0.0,0.15,-0.05,0.0,0.1,0.15,1702.8294541730352,Agent
Flat,1,4.233813830778963,Garden,0,7.5,0.0,0.15,-0.05,0.15,0.0,0.15,2418.299071884537,Agent
Flat,6,9.954647641652643,Terrace,0,7.5,0.0,0.15,-0.05,0.1,0.0,0.15,3575.9211260164248,Agent
Flat,4,0.750919168739037,Garden,0,7.5,0.0,0.15,-0.05,0.15,0.0,0.15,4060.5809193560294,Agent
Flat,2,4.210631682170712,Terrace,0,7.5,0.0,0.15,-0.05,0.1,0.0,0.15,2437.50144930543,Agent
House,2,10.123995126788541,Nothing,1,7.5,0.2,0.15,-0.05,0.0,0.1,0.15,2384.756166360907,Agent
House,3,4.374613519645215,Nothing,0,7.5,0.2,0.15,-0.05,0.0,0.0,0.15,3365.2496178422184,Agent
Flat,6,6.329492431770306,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,3615.8264400199396,Agent
Flat,4,2.326422452088375,Garden,0,7.5,0.0,0.15,-0.05,0.15,0.0,0.15,3925.6064755601915,Agent
Flat,2,0.4850304289052596,Terrace,0,7.5,0.0,0.15,-0.05,0.1,0.0,0.15,2933.143376048782,Agent
Flat,2,3.061526685652196,Balcony,1,7.5,0.0,0.15,-0.05,0.05,0.1,0.15,2746.051978250715,Agent
Flat,7,2.5083333998424107,Terrace,0,7.5,0.0,0.15,-0.05,0.1,0.0,0.15,6154.017013389868,Agent
Flat,3,10.089293761294103,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,1961.2991395473953,Agent
Flat,3,1.398538445012143,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,2932.4471583475656,Agent
Flat,3,17.016131322534825,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,1306.283674985238,Agent
Flat,3,15.866898233462193,Garden,0,7.5,0.0,0.15,-0.05,0.15,0.0,0.15,1718.6688031615026,Agent
Flat,3,1.422646193108916,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,3021.1007207917946,Agent
House,1,2.1389520327275795,Garden,0,7.5,0.2,0.15,-0.05,0.15,0.0,0.15,3345.215384899246,Agent
House,2,11.29550877690156,Nothing,0,7.5,0.2,0.15,-0.05,0.0,0.0,0.15,1886.7007205347106,Agent
Flat,3,16.99932448348955,Balcony,0,7.5,0.0,0.15,-0.05,0.05,0.0,0.15,1411.1300513749948,Agent
House,2,2.9298934269369536,Balcony,1,7.5,0.2,0.15,-0.05,0.05,0.1,0.15,3586.160527551807,Agent
Flat,4,1.9356490019428678,Terrace,0,7.5,0.0,0.15,-0.05,0.1,0.0,0.15,3882.033620512346,Agent
House,6,3.7337315857610225,Nothing,0,7.5,0.2,0.15,-0.05,0.0,0.0,0.15,5234.446831568148,Agent
House,3,5.820063207231278,Garden,0,7.5,0.2,0.15,-0.05,0.15,0.0,0.15,3522.9270473246215,Agent
Flat,5,1.5974085897829629,Balcony,0,7.5,0.0,0.15,-0.05,0.05,0.0,0.15,4217.637705522029,Agent
Flat,2,6.668000560401078,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,2039.3921325894505,Agent
Flat,5,0.2651970219359077,Balcony,1,7.5,0.0,0.15,-0.05,0.05,0.1,0.15,5297.029998552454,Agent
Flat,5,0.252754654061188,Garden,0,7.5,0.0,0.15,-0.05,0.15,0.0,0.15,4823.601285034507,Agent
Flat,2,2.4411451790312495,Terrace,0,7.5,0.0,0.15,-0.05,0.1,0.0,0.15,2899.5338640841655,Agent
Flat,3,2.1807030768327,Balcony,0,7.5,0.0,0.15,-0.05,0.05,0.0,0.15,3275.9984125584,Agent
Flat,3,1.8963063511938427,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,2919.582844892243,Agent
House,5,3.3767304482344684,Nothing,0,7.5,0.2,0.15,-0.05,0.0,0.0,0.15,5302.881234913744,Agent
House,3,1.9337093032494221,Terrace,1,7.5,0.2,0.15,-0.05,0.1,0.1,0.15,4903.251283943896,Agent
Flat,4,1.0675623872149762,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,3332.4331171020717,Agent
Flat,1,1.851476036529416,Terrace,0,7.5,0.0,0.15,-0.05,0.1,0.0,0.15,2587.40339686299,Agent
Flat,5,18.425288394094434,Garden,0,7.5,0.0,0.15,-0.05,0.15,0.0,0.15,2135.257332492719,Agent
Flat,4,2.6476083621871953,Garden,0,7.5,0.0,0.15,-0.05,0.15,0.0,0.15,3690.4513382523637,Agent
House,2,2.941348899641984,Terrace,0,7.5,0.2,0.15,-0.05,0.1,0.0,0.15,3390.321837919462,Agent
Flat,2,4.296540020920419,Garden,0,7.5,0.0,0.15,-0.05,0.15,0.0,0.15,2595.7919207476616,Agent
Flat,3,20.47395383305034,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,1237.8030488503096,Agent
Flat,5,1.3827300555338742,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,3953.293368705761,Agent
Flat,3,5.71724463254645,Garden,0,7.5,0.0,0.15,-0.05,0.15,0.0,0.15,2737.1060137218765,Agent
Flat,4,6.293635731467112,Terrace,0,7.5,0.0,0.15,-0.05,0.1,0.0,0.15,3393.8232162424356,Agent
House,2,4.673857480194014,Nothing,0,7.5,0.2,0.15,-0.05,0.0,0.0,0.15,2746.9580174931734,Agent
Flat,3,0.46374817200398677,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,3346.311943829237,Agent
Flat,5,5.64853801523644,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,3522.698937446453,Agent
Flat,5,0.3312049731437815,Terrace,0,7.5,0.0,0.15,-0.05,0.1,0.0,0.15,4802.284216021725,Agent
House,5,4.533467781591341,Nothing,0,7.5,0.2,0.15,-0.05,0.0,0.0,0.15,4240.572029872567,Agent
House,2,6.72732043582701,Terrace,1,7.5,0.2,0.15,-0.05,0.1,0.1,0.15,3100.124085782479,Agent
Flat,5,1.1847539870973123,Terrace,0,7.5,0.0,0.15,-0.05,0.1,0.0,0.15,5065.447400983632,Agent
Flat,4,9.21385372880897,Garden,0,7.5,0.0,0.15,-0.05,0.15,0.0,0.15,2827.755847727532,Agent
Flat,3,0.15412010996799702,Garden,0,7.5,0.0,0.15,-0.05,0.15,0.0,0.15,3880.4979246173752,Agent
Flat,2,9.283501993670866,Terrace,0,7.5,0.0,0.15,-0.05,0.1,0.0,0.15,1952.209530111217,Agent
House,4,3.0839783909849694,Garden,0,7.5,0.2,0.15,-0.05,0.15,0.0,0.15,4737.244093767822,Agent
Flat,4,1.2268687309126556,Garden,0,7.5,0.0,0.15,-0.05,0.15,0.0,0.15,4079.7664112411035,Agent
Flat,2,0.7180710980969138,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,2786.72611905732,Agent
Flat,6,15.320823037540091,Garden,0,7.5,0.0,0.15,-0.05,0.15,0.0,0.15,2932.399918750363,Agent
Flat,7,0.3772051576196155,Terrace,0,7.5,0.0,0.15,-0.05,0.1,0.0,0.15,6997.019828980201,Agent
Flat,4,1.1100548392448715,Terrace,1,7.5,0.0,0.15,-0.05,0.1,0.1,0.15,4637.1525662150925,Agent
Flat,2,2.137191404536912,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,2608.318820828734,Agent
Flat,4,4.841011204494486,Terrace,0,7.5,0.0,0.15,-0.05,0.1,0.0,0.15,3666.9178942427593,Agent
Flat,2,3.9351039017353178,Garden,0,7.5,0.0,0.15,-0.05,0.15,0.0,0.15,2698.721279957391,Agent
Flat,2,0.671335415390899,Terrace,0,7.5,0.0,0.15,-0.05,0.1,0.0,0.15,3004.6890000469584,Agent
Flat,2,1.71053630411802,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,2376.575793515545,Agent
Flat,2,1.36397893255261,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,2693.032791472792,Agent
Flat,4,1.2010852277966628,Terrace,0,7.5,0.0,0.15,-0.05,0.1,0.0,0.15,4121.733274555499,Agent
Flat,3,2.6478708940377493,Balcony,0,7.5,0.0,0.15,-0.05,0.05,0.0,0.15,3209.75837689819,Agent
Flat,1,6.08751044529768,Nothing,1,7.5,0.0,0.15,-0.05,0.0,0.1,0.15,1979.2937139386404,Agent
Flat,1,1.226006039278473,Garden,1,7.5,0.0,0.15,-0.05,0.15,0.1,0.15,3312.186334016722,Agent
Flat,6,2.283888432115991,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,4820.022395887034,Agent
Flat,2,2.479007161768635,Terrace,0,7.5,0.0,0.15,-0.05,0.1,0.0,0.15,2626.0874394836437,Agent
House,3,18.744533776833784,Garden,0,7.5,0.2,0.15,-0.05,0.15,0.0,0.15,1868.5545812163498,Agent
Flat,1,15.468529241937958,Balcony,0,7.5,0.0,0.15,-0.05,0.05,0.0,0.15,1183.614024765527,Agent
Flat,4,8.050630314578598,Garden,0,7.5,0.0,0.15,-0.05,0.15,0.0,0.15,3180.329214843528,Agent
Flat,2,1.383110110064952,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,2653.541418735344,Agent
Flat,2,0.3523125083853791,Nothing,1,7.5,0.0,0.15,-0.05,0.0,0.1,0.15,2954.7050719684266,Agent
Flat,4,1.9056003726596442,Garden,0,7.5,0.0,0.15,-0.05,0.15,0.0,0.15,4109.342583110392,Agent
Flat,3,1.5516466455118114,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,2968.285329130128,Agent
Flat,2,3.5253478547030976,Garden,0,7.5,0.0,0.15,-0.05,0.15,0.0,0.15,2531.5263977684067,Agent
Flat,1,7.5192650862815515,Terrace,1,7.5,0.0,0.15,-0.05,0.1,0.1,0.15,1962.974669530893,Agent
Flat,5,9.771025143988215,Garden,0,7.5,0.0,0.15,-0.05,0.15,0.0,0.15,3195.259874058799,Agent
House,1,9.317268389840109,Nothing,0,7.5,0.2,0.15,-0.05,0.0,0.0,0.15,1821.176103223872,Agent
Flat,2,2.2289014774395017,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,2708.379174567856,Agent
Flat,3,5.811505350055038,Nothing,1,7.5,0.0,0.15,-0.05,0.0,0.1,0.15,2549.5535918234427,Agent
Flat,4,1.8758983655938077,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,3353.728799476914,Agent
Flat,2,0.31419605949613155,Nothing,1,7.5,0.0,0.15,-0.05,0.0,0.1,0.15,2935.2509058366604,Agent
Flat,6,6.046020076459111,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,3851.6938683006556,Agent
Flat,3,0.049380808496267525,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,3522.2798055260378,Agent
Flat,5,2.631241279700745,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,3903.336195143307,Agent
House,4,1.9977576588575598,Terrace,0,7.5,0.2,0.15,-0.05,0.1,0.0,0.15,4630.848649935418,Agent
House,4,5.910690276707358,Garden,0,7.5,0.2,0.15,-0.05,0.15,0.0,0.15,4304.018027326278,Agent
Flat,5,7.267418715654293,Terrace,1,7.5,0.0,0.15,-0.05,0.1,0.1,0.15,4241.143320100406,Agent
Flat,3,1.812707995578756,Garden,0,7.5,0.0,0.15,-0.05,0.15,0.0,0.15,3566.507421132592,Agent
Flat,5,8.346656579470675,Terrace,0,7.5,0.0,0.15,-0.05,0.1,0.0,0.15,2939.845842271334,Agent
Flat,3,1.7401107273569383,Terrace,0,7.5,0.0,0.15,-0.05,0.1,0.0,0.15,3134.7616141384315,Agent
Flat,6,2.955899316347989,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,4581.1028079496355,Agent
House,4,6.491756753103576,Garden,0,7.5,0.2,0.15,-0.05,0.15,0.0,0.15,4001.4463573236358,Agent
Flat,4,5.903238627443741,Garden,0,7.5,0.0,0.15,-0.05,0.15,0.0,0.15,2976.052091238502,Agent
House,4,21.85779696431995,Terrace,0,7.5,0.2,0.15,-0.05,0.1,0.0,0.15,1777.691164734412,Agent
Flat,2,1.2755002219923774,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,2747.584184124514,Agent
